Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-02 00:00:00+08:00,65.79509048569506,66.41306705766749,65.28674878572163,66.28349304199219,16156154,0.0,0.0
2024-12-03 00:00:00+08:00,66.30342462793118,66.71209342347716,64.5890308937616,65.4262924194336,14549029,0.0,0.0
2024-12-04 00:00:00+08:00,66.93137700924082,67.77860808944791,65.59573577781543,65.75521850585938,23168896,0.0,0.0
2024-12-05 00:00:00+08:00,65.1870736418651,65.63560549995795,64.79834400363664,64.96778869628906,14542173,0.0,0.0
2024-12-06 00:00:00+08:00,64.99768838906544,66.27351974872164,64.65879901114947,66.00440216064453,15798489,0.0,0.0
2024-12-09 00:00:00+08:00,65.78511865417387,65.96453291832199,64.54915794812841,64.96778869628906,12418068,0.0,0.0
2024-12-10 00:00:00+08:00,67.65899696345033,67.65899696345033,65.38642128980666,65.53593444824219,17696179,0.0,0.0
2024-12-11 00:00:00+08:00,65.45619316902842,66.23365246844723,65.28674847137154,65.6854476928711,12533032,0.0,0.0
2024-12-12 00:00:00+08:00,65.67547307530523,66.63234657065553,65.16713141683476,66.59247589111328,14887497,0.0,0.0
2024-12-13 00:00:00+08:00,66.1638772763584,66.43300246898228,65.00765795841235,65.14720153808594,17933516,0.0,0.0
2024-12-16 00:00:00+08:00,65.14720153808594,67.33007377013725,64.79834258890199,65.14720153808594,19024874,0.0,0.0
2024-12-17 00:00:00+08:00,64.79834018203225,65.58576898354475,64.23019631316302,64.5391845703125,12008463,0.0,0.0
2024-12-18 00:00:00+08:00,64.78837240042502,66.1539146794275,63.99097400598253,65.81501770019531,19375983,0.0,0.0
2024-12-19 00:00:00+08:00,64.89801320654288,68.32681556839432,64.78837074000313,67.96798706054688,38124880,0.0,0.0
2024-12-20 00:00:00+08:00,67.82844893336701,70.32030954657587,66.98121024123193,68.66571044921875,37786386,0.0,0.0
2024-12-23 00:00:00+08:00,68.51619148750952,70.64922338336278,67.08088506698346,67.51944732666016,34669651,0.0,0.0
2024-12-24 00:00:00+08:00,67.57926035991817,68.02779221180042,65.9645320049434,67.75867462158203,23628050,0.0,0.0
2024-12-25 00:00:00+08:00,67.72876696916117,68.40655334556513,66.66225095381796,66.98120880126953,19110132,0.0,0.0
2024-12-26 00:00:00+08:00,66.78186201245938,68.9447951212026,66.4429726315377,68.765380859375,25856672,0.0,0.0
2024-12-27 00:00:00+08:00,68.84512017629493,69.75216102985792,67.66896174026154,67.8982162475586,27944993,0.0,0.0
2024-12-30 00:00:00+08:00,67.67893387262801,68.32681913475571,66.82173323742302,67.09085083007812,18614061,0.0,0.0
2024-12-31 00:00:00+08:00,67.08089190121166,67.20049634578407,63.95111552564616,64.16043090820312,25362368,0.0,0.0
2025-01-02 00:00:00+08:00,63.83150202317489,63.921205354561806,59.904327285284495,60.61201858520508,24391165,0.0,0.0
2025-01-03 00:00:00+08:00,60.6120154602845,60.98080974532358,59.10692960665282,59.236507415771484,15491664,0.0,0.0
2025-01-06 00:00:00+08:00,59.236509919744925,59.754817375851516,58.39924461407696,58.70823669433594,10542517,0.0,0.0
2025-01-07 00:00:00+08:00,58.97735459225641,60.322961591612135,58.71820276401615,60.163482666015625,12313790,0.0,0.0
2025-01-08 00:00:00+08:00,59.80465282595206,59.90432572641768,57.173248709974565,59.206607818603516,16255234,0.0,0.0
2025-01-09 00:00:00+08:00,59.007259605943254,60.66185488769522,58.787974657018374,59.884395599365234,14366285,0.0,0.0
2025-01-10 00:00:00+08:00,59.79468606587225,60.80139603209006,58.35937198837851,58.4191780090332,13461043,0.0,0.0
2025-01-13 00:00:00+08:00,57.81116610258079,58.75807389402685,57.29285863987056,57.761329650878906,10207968,0.0,0.0
2025-01-14 00:00:00+08:00,57.731423536852276,59.754816893891785,56.31604856612428,59.67507553100586,24621576,0.0,0.0
2025-01-15 00:00:00+08:00,59.6750747468882,59.954165711044276,58.61852831847473,58.75807189941406,14648138,0.0,0.0
2025-01-16 00:00:00+08:00,59.44582573157214,59.50563175465758,58.35937436032392,59.02719497680664,14325303,0.0,0.0
2025-01-17 00:00:00+08:00,58.6185289013313,61.31970482287936,58.528821769510124,60.6618537902832,23329442,0.0,0.0
2025-01-20 00:00:00+08:00,60.87116952916301,61.18016160779683,59.914295985511615,59.974098205566406,14363877,0.0,0.0
2025-01-21 00:00:00+08:00,60.30302500252745,60.402697903108255,59.40595368819045,60.21331787109375,12402805,0.0,0.0
2025-01-22 00:00:00+08:00,59.804652728959496,60.25318838488218,59.306280622884834,59.485694885253906,12020294,0.0,0.0
2025-01-23 00:00:00+08:00,60.21331925091974,61.06055033210374,59.00725963577816,59.02719497680664,15545957,0.0,0.0
2025-01-24 00:00:00+08:00,59.0172257291921,59.68504634934154,58.80791035066009,59.625240325927734,11800618,0.0,0.0
2025-01-27 00:00:00+08:00,60.00400251475168,60.18341677766765,58.89761582752901,58.92751693725586,12020260,0.0,0.0
2025-02-05 00:00:00+08:00,59.81461813123747,60.980810829484206,59.40595315885367,60.602046966552734,19929163,0.0,0.0
2025-02-06 00:00:00+08:00,60.20335061155424,62.00745516243556,60.04387169320655,61.957618713378906,24169838,0.0,0.0
2025-02-07 00:00:00+08:00,61.97755546128568,64.42954531243281,61.46921378343968,63.06400680541992,33828384,0.0,0.0
2025-02-10 00:00:00+08:00,63.42283726604824,64.2900036930847,63.01417227838485,63.78166580200195,22746065,0.0,0.0
2025-02-11 00:00:00+08:00,63.4926069414721,64.7784040827226,62.82478634354559,63.62218475341797,21432251,0.0,0.0
2025-02-12 00:00:00+08:00,63.39293123916181,65.66550685722808,63.024136940258195,65.41632080078125,28224657,0.0,0.0
2025-02-13 00:00:00+08:00,65.05749115030069,65.26681412611809,63.42283505881379,63.47267150878906,19699569,0.0,0.0
2025-02-14 00:00:00+08:00,63.32316243773586,64.99769312031411,62.73508316466042,64.49932098388672,19733972,0.0,0.0
2025-02-17 00:00:00+08:00,64.56909054748854,66.303423393047,64.55912097582902,65.04753112792969,20410160,0.0,0.0
2025-02-18 00:00:00+08:00,64.78837533065972,65.05749292833671,61.469215200165024,62.02739334106445,28264900,0.0,0.0
2025-02-19 00:00:00+08:00,62.01742587422715,63.92120335823573,61.997490533782376,63.90127182006836,21868630,0.0,0.0
2025-02-20 00:00:00+08:00,63.87137295365722,63.931175174814356,62.695214442051395,63.353065490722656,15636832,0.0,0.0
