Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-15 00:00:00+08:00,97.14614868164062,98.75959123641736,95.87237926661578,97.14614868164062,1023262,0.0,0.0
2024-07-16 00:00:00+08:00,93.40976317757644,94.25894284282714,90.09796118735339,92.64550018310547,3346974,0.0,0.0
2024-07-17 00:00:00+08:00,92.5605791520425,92.90025229788701,89.50353379689462,91.96615600585938,1580815,0.0,0.0
2024-07-18 00:00:00+08:00,91.96615401645745,94.0891030336543,91.11697440957873,93.07008361816406,999767,0.0,0.0
2024-07-19 00:00:00+08:00,93.32483990771352,93.32483990771352,89.92812148689575,91.03205108642578,859794,0.0,0.0
2024-07-22 00:00:00+08:00,92.30582141069723,92.30582141069723,89.92812237975339,91.54156494140625,387414,0.0,0.0
2024-07-23 00:00:00+08:00,92.39074617543048,94.1740220995958,91.54156654690162,91.88123321533203,619644,0.0,0.0
2024-07-24 00:00:00+08:00,93.74943204729063,93.15500242159389,88.99402743534881,89.41861724853516,1165432,0.0,0.0
2024-07-25 00:00:00+08:00,90.01304407210304,90.09796074246346,87.04091525840153,88.65435791015625,732869,0.0,0.0
2024-07-26 00:00:00+08:00,89.4186144809962,90.60746073814163,88.82418487369729,89.07894134521484,608430,0.0,0.0
2024-07-29 00:00:00+08:00,90.26779336760225,91.88122941204008,88.56943418084569,90.60746002197266,801440,0.0,0.0
2024-07-30 00:00:00+08:00,90.60746093282324,92.13598680776045,89.41861467312344,91.11697387695312,898392,0.0,0.0
2024-07-31 00:00:00+08:00,91.11697382984977,94.68352556455788,91.11697382984977,93.66451263427734,1178859,0.0,0.0
2024-08-01 00:00:00+08:00,93.6645161195133,96.1271318724457,93.6645161195133,95.44779205322266,752716,0.0,0.0
2024-08-02 00:00:00+08:00,94.85336536919448,94.85336536919448,92.05107638024192,93.23992919921875,539935,0.0,0.0
2024-08-05 00:00:00+08:00,92.64549332381279,92.98516646050966,87.63533237403095,88.5694351196289,729172,0.0,0.0
2024-08-06 00:00:00+08:00,89.16386316405746,90.94713913159329,87.80517702111237,88.22976684570312,465864,0.0,0.0
2024-08-07 00:00:00+08:00,88.73927307128906,89.41861938007185,87.97501009359006,88.73927307128906,342434,0.0,0.0
2024-08-08 00:00:00+08:00,88.31467607934631,88.31467607934631,84.53582955013393,85.17271423339844,979018,0.0,0.0
2024-08-09 00:00:00+08:00,85.76714571784524,88.14485135893953,85.34255588755889,86.61632537841797,679000,0.0,0.0
2024-08-12 00:00:00+08:00,86.61631944266654,89.24877491429645,86.61631944266654,88.5694351196289,335058,0.0,0.0
2024-08-13 00:00:00+08:00,88.56943488090592,91.20189034544053,88.48451173791594,89.07894134521484,295800,0.0,0.0
2024-08-14 00:00:00+08:00,89.0789398435154,90.09795275495466,88.7392667134603,89.16385650634766,359357,0.0,0.0
2024-08-15 00:00:00+08:00,89.1638594317361,92.05107141384234,87.89009001128272,91.54156494140625,725776,0.0,0.0
2024-08-16 00:00:00+08:00,92.47566497975856,93.40976129698308,91.54156866253405,92.81533813476562,547500,0.0,0.0
2024-08-19 00:00:00+08:00,92.56057567823316,93.32483860801885,90.0130368980983,90.60746002197266,533006,0.0,0.0
2024-08-20 00:00:00+08:00,91.20188962457314,91.88122941204008,89.67336376500177,90.60746002197266,417452,0.0,0.0
2024-08-21 00:00:00+08:00,90.52254084946655,92.98516289775502,89.50352795714592,92.30581665039062,655963,0.0,0.0
2024-08-22 00:00:00+08:00,92.13599029870674,98.08024773733298,91.37172733228094,97.48582458496094,1004092,0.0,0.0
2024-08-23 00:00:00+08:00,92.73040580124504,92.73040580124504,86.87107199237711,90.35270690917969,1661594,0.0,0.0
2024-08-26 00:00:00+08:00,90.777299827884,91.96615255435883,89.84320357091312,90.60746002197266,962959,0.0,0.0
2024-08-27 00:00:00+08:00,90.43762588500977,91.96615173089474,90.09795275495466,91.71139526367188,839298,0.0,0.0
2024-08-28 00:00:00+08:00,91.96615347886797,92.47565994427163,90.522544268377,91.11697387695312,485349,0.0,0.0
2024-08-29 00:00:00+08:00,91.20189215303846,91.62648196149885,90.35271253611766,91.4566421508789,558554,0.0,0.0
2024-08-30 00:00:00+08:00,91.79631319338208,93.40975572436636,91.71139652937788,92.135986328125,919000,0.0,0.0
2024-09-02 00:00:00+08:00,92.39074831068844,92.98517147290588,90.69238901437966,92.81533813476562,669107,0.0,0.0
2024-09-03 00:00:00+08:00,92.81533805253764,93.66451769993971,90.4376324483212,90.77730560302734,885807,0.0,0.0
2024-09-04 00:00:00+08:00,90.86222038304493,91.45664353237802,88.99402778908971,89.33369445800781,1002000,0.0,0.0
2024-09-05 00:00:00+08:00,90.41511412341185,92.10761515589459,87.6091264637935,88.18814086914062,1391454,4.914,0.0
2024-09-09 00:00:00+08:00,88.09906002445399,88.09906002445399,82.84340198043702,83.11064147949219,1420302,0.0,0.0
2024-09-10 00:00:00+08:00,83.11064678022208,84.66952809970826,81.50722327599159,83.95689392089844,820587,0.0,0.0
2024-09-11 00:00:00+08:00,82.84340164311064,83.95688822433524,81.06182311315126,82.30892944335938,935812,0.0,0.0
2024-09-12 00:00:00+08:00,83.55603611379561,83.86781099857146,82.21985221088534,83.11064147949219,705025,0.0,0.0
2024-09-13 00:00:00+08:00,83.60057972544934,85.07038352250949,83.02156528464583,84.22413635253906,768450,0.0,0.0
2024-09-16 00:00:00+08:00,84.53590632254287,85.73847052390124,83.02156042778752,85.60485076904297,449500,0.0,0.0
2024-09-17 00:00:00+08:00,85.6048539543581,87.83182729758377,85.6048539543581,86.6738052368164,653867,0.0,0.0
2024-09-19 00:00:00+08:00,86.6737974827868,88.90077062678253,86.54017773491051,88.76715087890625,1441576,0.0,0.0
2024-09-20 00:00:00+08:00,89.07893483231707,91.39498577872064,88.27722305958955,91.305908203125,2323459,0.0,0.0
2024-09-23 00:00:00+08:00,91.30590846423758,92.90933201427804,90.86051378880227,92.10762023925781,1080365,0.0,0.0
2024-09-24 00:00:00+08:00,93.80011866686574,96.02709197998047,93.08748448819574,96.02709197998047,1861961,0.0,0.0
2024-09-25 00:00:00+08:00,96.29432113554678,98.78853387238622,93.97827033487184,95.13629913330078,1944334,0.0,0.0
2024-09-26 00:00:00+08:00,95.13630036117884,97.45235119174593,94.15642669008469,97.36327362060547,2273836,0.0,0.0
2024-09-27 00:00:00+08:00,98.16498442308877,99.50116845859098,95.58170072473126,99.32301330566406,2602574,0.0,0.0
2024-09-30 00:00:00+08:00,102.26262184396927,103.06432683570665,97.18511838459256,98.34314727783203,3137888,0.0,0.0
2024-10-02 00:00:00+08:00,100.57011619923064,104.22235107421875,98.34314288567896,104.22235107421875,2147385,0.0,0.0
2024-10-03 00:00:00+08:00,104.22234688466159,104.22234688466159,98.52129407190506,101.72813415527344,1074449,0.0,0.0
2024-10-04 00:00:00+08:00,97.71958537116335,97.71958537116335,90.23696054418144,93.62195587158203,3579113,0.0,0.0
2024-10-07 00:00:00+08:00,94.33458870163511,101.10458605630056,93.71103211080272,99.76840209960938,1826090,0.0,0.0
2024-10-08 00:00:00+08:00,104.75682102953681,106.3602444988586,93.80011664311473,94.77998352050781,2954087,0.0,0.0
2024-10-09 00:00:00+08:00,95.93800824900573,95.93800824900573,88.45538330408768,90.86051177978516,2783205,0.0,0.0
2024-10-10 00:00:00+08:00,92.64208577473958,95.84892584616706,91.66221891905104,93.53287506103516,1935065,0.0,0.0
2024-10-14 00:00:00+08:00,96.91787572229426,98.78853183831527,93.71102889919216,96.29431915283203,2192872,0.0,0.0
2024-10-15 00:00:00+08:00,96.65064391292675,97.89775035491085,93.35472605556757,93.88919830322266,1823346,0.0,0.0
2024-10-16 00:00:00+08:00,95.848930633727,95.93800820756931,93.44380215906831,94.24551391601562,888112,0.0,0.0
2024-10-17 00:00:00+08:00,94.24551363443481,96.65064210190762,92.99840721581872,93.44380187988281,786590,0.0,0.0
2024-10-18 00:00:00+08:00,95.22537330804127,96.650634765625,92.90932258994486,96.650634765625,885485,0.0,0.0
2024-10-21 00:00:00+08:00,96.82879547520524,97.98682429903067,95.31445636360256,95.40353393554688,526435,0.0,0.0
2024-10-22 00:00:00+08:00,97.27419133448322,98.1649806573125,93.71103404316614,97.63050842285156,754853,0.0,0.0
2024-10-23 00:00:00+08:00,97.63050611087466,99.05576763441341,96.82879438007693,98.96669006347656,961991,0.0,0.0
2024-10-24 00:00:00+08:00,98.87761777955743,98.87761777955743,96.47248925474425,97.89775085449219,381222,0.0,0.0
2024-10-25 00:00:00+08:00,98.0759021951194,100.83734771161849,98.0759021951194,99.59024810791016,832279,0.0,0.0
2024-10-28 00:00:00+08:00,98.87761600532579,99.05577115352874,97.45235443115234,97.45235443115234,397000,0.0,0.0
2024-10-29 00:00:00+08:00,97.45234972695009,98.43221658713291,96.38339850078277,96.73971557617188,401500,0.0,0.0
2024-10-30 00:00:00+08:00,96.73971878017687,96.82879635292865,93.88919567502101,94.42366790771484,630200,0.0,0.0
2024-10-31 00:00:00+08:00,95.49260941450204,96.38339870678726,94.15642547607422,94.15642547607422,596338,0.0,0.0
2024-11-01 00:00:00+08:00,96.20524885847762,99.32301155296533,94.86906484655432,98.87761688232422,992861,0.0,0.0
2024-11-04 00:00:00+08:00,98.16498321787451,101.0155132029921,97.63051096947227,100.48104095458984,738715,0.0,0.0
2024-11-05 00:00:00+08:00,98.78853247686162,102.88616180419922,98.78853247686162,102.88616180419922,865303,0.0,0.0
2024-11-06 00:00:00+08:00,100.74826897527964,104.22234862191335,99.14485230496003,99.76840209960938,1132786,0.0,0.0
2024-11-07 00:00:00+08:00,98.16497976735812,99.85748082462632,97.89774705064195,99.59024810791016,652478,0.0,0.0
2024-11-08 00:00:00+08:00,99.76840561982708,102.97524586979914,97.98682694804445,98.25406646728516,633000,0.0,0.0
2024-11-11 00:00:00+08:00,97.98682992316817,99.05577444022025,96.38340635140656,97.54143524169922,570563,0.0,0.0
2024-11-12 00:00:00+08:00,97.5414308233387,98.96669238024218,94.69090770953176,95.22537994384766,648147,0.0,0.0
2024-11-13 00:00:00+08:00,94.95813637275728,96.20524273035026,93.71103001516431,96.11616516113281,573949,0.0,0.0
2024-11-14 00:00:00+08:00,94.60182243841479,96.65064057930651,93.62195555214691,93.80011749267578,463328,0.0,0.0
2024-11-15 00:00:00+08:00,94.60182012099021,96.65063821169284,94.60182012099021,95.13629913330078,330150,0.0,0.0
2024-11-18 00:00:00+08:00,96.65063588727797,97.54142515812846,95.49260711669922,95.49260711669922,452309,0.0,0.0
2024-11-19 00:00:00+08:00,96.20524712655637,96.91788130522636,95.40353537459842,96.02709197998047,371500,0.0,0.0
2024-11-20 00:00:00+08:00,95.31445780131047,96.47248664260341,94.51274604935253,96.02709197998047,373066,0.0,0.0
2024-11-21 00:00:00+08:00,95.3144523107432,96.65063622164146,95.22537474258654,96.29431915283203,477082,0.0,0.0
2024-11-22 00:00:00+08:00,95.93800853676224,96.82879787060844,93.5328800538508,94.06735229492188,640245,0.0,0.0
2024-11-25 00:00:00+08:00,93.62195968037985,95.22538323492657,92.90933227539062,92.90933227539062,864468,0.0,0.0
2024-11-26 00:00:00+08:00,92.90932845360527,92.90932845360527,90.7714327342122,91.21682739257812,627114,0.0,0.0
2024-11-27 00:00:00+08:00,91.21682739257812,91.39498253745124,89.07893167318505,91.21682739257812,555201,0.0,0.0
2024-11-28 00:00:00+08:00,91.21682466691455,91.21682466691455,88.27721729106503,88.36629486083984,1026478,0.0,0.0
2024-11-29 00:00:00+08:00,88.45537891247531,89.52432333834054,88.45537891247531,88.5444564819336,405310,0.0,0.0
2024-12-02 00:00:00+08:00,88.67807541346984,89.9697171491177,88.45537809379381,89.52432250976562,369700,0.0,0.0
2024-12-03 00:00:00+08:00,88.72261111996976,90.68235161790291,88.72261111996976,90.32603454589844,650587,0.0,0.0
2024-12-04 00:00:00+08:00,90.14787906946327,90.8605132645211,89.70248439659797,90.50419616699219,360934,0.0,0.0
2024-12-05 00:00:00+08:00,89.96971830268112,90.23695780819196,88.90077387300363,89.3461685180664,413079,0.0,0.0
